valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.473,2016,0.917,['Haux'],0.453,133600,0.0287,0,5amf0Fkdt3Mu6cdvXhKgOq,0.000113,8,0.101,-22.37,1,Sister,59,2016-11-08,0.136,187.229
0.0332,1975,0.978,['Brian Eno'],0.0926,1894893,0.00839,0,69eD0IfAqEIUnKX63Npksy,0.939,8,0.0599,-33.854,1,Discreet Music - Remastered 2004,36,1975-11-01,0.0443,69.02
0.6559999999999999,1983,0.0284,['Altered Images'],0.63,291320,0.552,0,4QBZTbaM3vreybFgzRO5QQ,0.275,5,0.527,-12.456,1,Don't Talk to Me About Love,49,1983-06-13,0.0343,122.617
0.0628,2001,0.812,['Howard Shore'],0.103,194067,0.112,0,7fZVaaZUrH8itKO9LBmJln,0.934,7,0.107,-17.863,0,At the Sign of the Prancing Pony,46,2001-11-19,0.0423,175.84400000000005
0.498,1963,0.657,['John Coltrane'],0.474,224680,0.316,0,22DKzak0z6znjbgFFmVcvG,0.0,5,0.0872,-13.583,0,It's Easy To Remember - Take 9,18,1963,0.0322,107.206
0.772,1997,0.838,['Paul Desmond'],0.493,342027,0.311,0,1tOaKNDYsx3YoWThbOCvVx,0.358,5,0.0787,-17.368,0,Samba Cantina,35,1997,0.0444,152.423
0.291,1961,0.757,['Henry Mancini'],0.523,187813,0.25,0,48WzpJL68WFO9sSaHA9vDQ,0.0233,0,0.142,-15.268,1,The Big Heist - Remastered,6,1961-10-19,0.0317,121.411
0.77,1958,0.916,['Bobby Darin'],0.608,129560,0.289,0,0Th5ckbdM0KMagNAtKHmz0,0.0,8,0.175,-12.608,1,Actions Speak Louder Than Words,15,1958,0.0313,106.091
0.355,2014,0.8420000000000001,['Little Big Town'],0.5,193320,0.225,0,11qh54D0PKkBwelpDxxiEU,0.0,0,0.112,-10.22,1,Girl Crush,69,2014-10-21,0.0302,173.78799999999995
0.521,1925,0.995,['Ethel Waters'],0.612,193027,0.262,0,7uHEz3ok5e8luprSt6v674,0.0,5,0.163,-10.479,1,Maybe Not At All,1,1925,0.0853,109.047
0.458,1956,0.985,"['Ewan MacColl', 'Peggy Seeger']",0.57,247573,0.0966,0,7EMPNR44Xy79oIfLTlBLfs,0.0,2,0.11,-16.347,0,The Elfin Knight,4,1956,0.0372,114.953
0.281,1962,0.948,"['Bill Evans', 'Shelly Manne']",0.547,351173,0.23,0,0K33esY85WChJF85qijbu1,0.919,4,0.115,-19.522,0,I Believe In You,16,1962-11-01,0.0446,105.972
0.0957,1959,0.939,['Duke Pearson'],0.565,271947,0.254,0,6zoe2w8ubQOTM7XFGU2tUE,0.836,10,0.0833,-14.137,0,Black Coffee,20,1959-10-10,0.0406,98.138
0.672,1991,0.0132,['Cypress Hill'],0.8390000000000001,208867,0.675,1,2NnqzqGQTis8uVPOub1k7k,0.00128,11,0.152,-14.271,0,The Phuncky Feel One,35,1991-08-13,0.34,102.145
0.961,1989,0.0633,"[""The B-52's""]",0.807,294667,0.7140000000000001,0,6j9O4fVbjrhYPZcKWXIfPh,0.0126,0,0.132,-9.975,1,Dry County,33,1989-06-23,0.0312,116.882
0.528,2019,0.0104,"['J Balvin', 'Bad Bunny']",0.785,249600,0.792,0,0uIfrUwwg0Z7KTitul7E3T,0.0,9,0.104,-4.695,0,YO LE LLEGO,69,2019-06-28,0.0641,155.036
0.882,1942,0.996,"['Johann Sebastian Bach', 'Claudio Arrau']",0.593,100853,0.247,0,2dX8FXsHFNBk45eQyBKXmX,0.927,7,0.143,-18.542,1,"Goldberg Variations, BWV 988: Variation XXX - Quodlibet",4,1942,0.0851,78.457
0.389,1986,0.8270000000000001,['Bruce Springsteen'],0.396,261907,0.315,0,5TQQvGoLY2IopeOv3HeEML,6.8e-06,11,0.979,-17.372,1,"Johnny 99 - Live at Giants Stadium, E. Rutherford, NJ - August 1985",34,1986-11-10,0.049,145.702
0.993,1981,0.593,['Depeche Mode'],0.7559999999999999,163507,0.774,0,4IgnNp9iLUzShy5N0GeCIe,5.73e-05,9,0.0711,-8.127,1,What's Your Name? - 2006 Remaster,26,1981-11-02,0.0468,156.733
0.107,1953,0.992,['Yves Montand'],0.339,275853,0.0335,0,6fXvNy3WwGeMEC8XMcxQrd,0.00503,0,0.0587,-21.221,1,Le temps des cerises,2,1953,0.0422,166.34599999999998
0.286,1955,0.954,"['Diahann Carroll', 'Ada Moore', 'Dolores Harper', 'Enid Mosier']",0.394,319533,0.24,0,32dHZxtiexpODbyUkQFMd4,1.13e-06,9,0.378,-9.846,1,A Sleepin' Bee,2,1955,0.0407,87.50200000000002
0.5529999999999999,1988,0.799,['Rich Mullins'],0.4970000000000001,225067,0.139,0,2QRdsueeRprk951Ywo69Yw,0.0,0,0.113,-16.158,1,If I Stand,37,1988,0.0314,99.885
0.905,1964,0.542,['Solomon Burke'],0.7,165413,0.455,0,7H8u0bFQEM7CW89Nxmez5w,0.0,10,0.199,-9.924,1,You Can't Love 'Em All,24,1964,0.103,135.338
0.0914,1955,0.777,"['Benjamin Britten', 'Eugene Ormandy']",0.431,63200,0.0684,0,45AkZmGymcHGkIX6c5vkDC,0.947,11,0.116,-26.058000000000003,0,"The Young Person's Guide to the Orchestra: Variation VIII: Doublebasses (Comminciando lento, ma poco accel.)",7,1955,0.0417,122.76
0.409,2015,0.000301,['Kary Vee'],0.6579999999999999,384893,0.936,0,3cBUzcitIZeiIs4ogopd5V,0.897,4,0.114,-9.825,1,This Is - Continental Mix,0,2015-04-20,0.0388,133.582
0.3229999999999999,2000,0.161,['Donnie McClurkin'],0.507,293560,0.5710000000000001,0,1HXzXYbhLDdpFkJyBxEjIF,0.0,5,0.142,-4.96,0,We Fall Down - Live,44,2000-08-17,0.0328,88.749
0.764,1945,0.885,"['Judy Garland', 'MGM Studio Chorus']",0.451,85867,0.0556,0,7tmgB3Jsl1Ne1qWbQ6XjJ6,0.0,11,0.142,-17.637999999999995,0,"Meet Me In St. Louis, Louis",21,1945-01-01,0.0418,85.331
0.5329999999999999,1942,0.8640000000000001,['葛蘭'],0.396,225040,0.232,0,4UKqwSsIiH6U6U9xFYlNg3,0.0,0,0.201,-11.937,0,送別,1,1942,0.0484,147.612
0.0561,1946,0.986,"['Alfredo Catalani', 'Renata Scotto', 'Gianandrea Gavazzeni', 'London Symphony Orchestra']",0.127,244933,0.12,0,3CaeGEvZSldreSD5O4Vh9I,0.0461,4,0.132,-16.874000000000002,0,"""Ebben? Ne andrò lontana"" from La Wally, Act I - Voice",2,1946,0.0462,69.253
0.163,1941,0.96,"['Claude Debussy', 'Pierre Monteux']",0.14,428387,0.338,0,1itTnhUYGMVnAjX7MfCMUz,0.775,2,0.114,-14.671,0,"Images pour orchestre, L. 122: No. 3 - Rondes de printemps",0,1941,0.0423,62.812
0.507,2014,0.648,['Bahamas'],0.711,234973,0.464,0,0qI1W6chJgvrSAzAkX9JBa,0.00373,4,0.0846,-4.816,0,All The Time,66,2014-08-19,0.0488,127.274
0.649,1992,0.243,"['Andrew Lloyd Webber', 'Donny Osmond', '""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast']",0.78,233067,0.257,0,5ZRpzj4j5gDSoIbNLagcbB,2.18e-06,1,0.0626,-18.329,1,Any Dream Will Do,44,1992-01-01,0.0347,126.586
0.754,1961,0.667,['Cannonball Adderley'],0.303,180267,0.326,0,73ywxvRTfXvgj2WP33Ud3Y,0.0531,0,0.0767,-17.538,0,This Here,28,1961-02-28,0.0391,182.708
0.86,1958,0.943,['Dexter Gordon'],0.469,180293,0.448,0,05ffDQYNoV6jZpq6bokmbI,0.948,5,0.081,-9.429,0,Blow Mr. Dexter,8,1958-01-01,0.1669999999999999,201.099
0.893,1995,2.78e-05,['Green Day'],0.306,135400,0.982,1,0CXOYEN8m6MuyVY0F1vJTb,0.000386,3,0.0325,-2.822,1,Stuck with Me,51,1995-10-10,0.0828,191.838
0.6890000000000001,1927,0.995,['Ignacio Corsini'],0.461,117613,0.185,0,5D18damdpEdlHeqej0ugl6,0.852,8,0.106,-22.507,0,Volvé a Casa - Remasterizado,0,1927-05-14,0.0559,71.092
0.484,2011,0.277,['Mike Krol'],0.529,95000,0.8590000000000001,0,5bDsXeSxJgNn0jiYFxA3Cd,0.403,11,0.104,-5.7429999999999986,0,Fifteen Minutes,54,2011-05-10,0.0471,117.497
0.245,1986,0.66,['Steve Earle'],0.423,189107,0.1369999999999999,0,2f942IZh0TwMZ848D6OS8N,5.42e-05,7,0.0604,-17.227,1,My Old Friend The Blues,26,1986-01-01,0.0321,142.46
0.302,2020,0.32,['Penelope Scott'],0.529,194165,0.45,1,25z6kpmIwkCUqk2IORrJ5v,0.000139,5,0.147,-13.291,0,Rät,75,2020-09-25,0.27,72.704
0.237,1952,0.909,['Tarun Banerjee'],0.357,213787,0.439,0,0o6m2ndUEL00ejw5VYCciH,0.00153,0,0.1639999999999999,-9.673,0,Neelanjana Re,0,1952-12-01,0.0587,110.242
0.338,1936,0.989,['Mildred Bailey'],0.415,186333,0.134,0,07beGfn9xhxT8JtEIR8TUk,0.0535,0,0.1639999999999999,-14.747,1,"They Can't Take That Away from Me - From ""Shall We Dance""",0,1936,0.048,90.37
0.426,1955,0.853,['Nelson Riddle'],0.535,142840,0.265,0,4tHATQzumVdnLSPfQxJRUN,3.27e-06,0,0.182,-10.004,1,Poor Jud Is Dead,1,1955-01-01,0.0325,123.266
0.076,1995,0.562,['Alanis Morissette'],0.385,187507,0.335,0,71MfSDt9aSa43hcFQNYW8w,0.0,4,0.121,-8.46,1,Perfect - 2015 Remaster,48,1995,0.0315,170.386
0.828,1989,0.0436,['Hombres G'],0.6629999999999999,235467,0.84,0,78FJd3BMjDQCA1Hh2QfKqS,6.31e-06,0,0.0491,-5.122000000000001,1,Voy a pasármelo bien,56,1989,0.0434,148.018
0.787,2009,0.0452,['Britney Spears'],0.6970000000000001,213173,0.7090000000000001,0,6pymOcrCnMuCWdgGVTvUgP,0.0,5,0.138,-1.917,0,3,63,2009-11-09,0.0455,134.91
0.407,1988,0.242,['Breathe'],0.5429999999999999,259507,0.384,0,0LBtQiEVfP4ysLQ43Do8uN,1.16e-06,8,0.266,-15.018,1,Hands To Heaven,50,1988-01-01,0.0307,128.768
0.753,1977,0.0655,['The Clash'],0.337,186627,0.929,0,2Oed9gZ5WKs6IJ55G1p3DY,0.0,7,0.131,-6.59,1,Deny - Remastered,35,1977,0.0722,161.791
0.206,1946,0.943,"['Gustav Mahler', 'Bruno Walter', 'New York Philharmonic']",0.205,752293,0.29,0,6aZqLzoHkVr1O39pzlnrIm,0.73,10,0.109,-14.819,0,"Symphony No. 5 in C-Sharp Minor: II. Stürmisch bewegt, mit größter Vehemenz",0,1946,0.0367,91.54
0.5539999999999999,1985,0.0864,['Simple Minds'],0.599,326000,0.86,0,471SXWs7Ko4d2rkKOk7oPF,1.41e-05,0,0.149,-6.614,1,Alive And Kicking,54,1985,0.032,103.238
0.967,2008,0.6940000000000001,"['Calle 13', 'Rubén Blades', 'La Chilinga']",0.73,415637,0.68,1,47bZcj3dW5RMqtQd4ALyZl,0.0,7,0.208,-7.779,0,La Perla (feat. Rubén Blades & La Chilinga),46,2008-07-21,0.317,90.121
0.655,1951,0.995,['Smt. Vishnilal'],0.56,171034,0.1,0,0r9xqQX8jaVixbWmmcJEnW,0.708,1,0.128,-16.295,0,Guzre Zamane Yaad Na Aa,0,1951-12-31,0.041,105.199
0.56,2008,0.000136,['A Day To Remember'],0.299,239267,0.937,0,2x0MyyqM2SD70ShWLg0Fff,0.0,5,0.334,-3.766,0,Here's to the Past,42,2008,0.0774,139.934
0.753,1990,0.000677,['Bad Religion'],0.436,127800,0.984,0,2lxtb9Qgr7WvyhAdyYEXRF,0.0,0,0.0746,-3.257,1,Against the Grain,43,1990,0.0652,158.04
0.42,2010,6.42e-05,['deadmau5'],0.7859999999999999,443141,0.4270000000000001,0,2xeqCSNWOe59rGppUKggeF,0.537,1,0.0734,-8.015,1,Some Chords,48,2010-12-06,0.0669,128.005
0.1639999999999999,2018,0.816,['A L E X'],0.779,163500,0.288,0,02cyI9GE6GQqh60CZADM8v,0.903,0,0.108,-11.875,1,I need to paint my walls,62,2018-12-12,0.0555,134.99200000000002
0.5670000000000001,2019,0.0251,"['NLE Choppa', 'Blueface']",0.894,176632,0.511,1,5BJMeoCXXgbRAWfp6fTulr,0.0,2,0.14,-4.768,1,Shotta Flow (feat. Blueface) [Remix],70,2019-12-23,0.421,120.077
0.731,1985,0.0305,['Dead Or Alive'],0.723,236933,0.909,0,6smk2LAsqz6r3yAZFle4EP,0.515,9,0.0701,-9.168,0,I Wanna Be a Toy,33,1985-03-26,0.0427,126.849
0.7909999999999999,1960,0.755,['Miriam Makeba'],0.568,149107,0.116,0,1OyqlNPfWf4InAlzbQeNIQ,0.0,2,0.144,-13.407,1,Saduva,8,1960-12-10,0.0631,124.277
0.6859999999999999,2001,0.178,"['Jadakiss', 'Styles of The Lox']",0.514,213827,0.961,1,3FYSNSTUCqAZGfwEd8ui4l,1.64e-06,2,0.146,-3.726,0,We Gonna Make It,54,2001-01-01,0.347,87.211
0.464,1975,0.157,['KISS'],0.451,218093,0.954,0,1OjQXFTdWCnMD7BCs7pYp9,0.000187,8,0.981,-5.925,1,Nothin' To Lose - Live/1975,29,1975-09-10,0.178,137.059
0.259,1987,0.544,['Helen Reddy'],0.384,191707,0.283,0,26WupilYCvGn1OEX2CqKjN,1.09e-06,9,0.154,-15.493,1,You And Me Against The World,39,1987-01-01,0.0288,78.568
0.152,1966,0.7020000000000001,['Dean Martin'],0.267,172707,0.334,0,4Z6vxJ173RADJEdgEF6ns7,0.00257,4,0.326,-12.518,1,White Christmas,41,1966,0.0306,83.443
0.648,1935,0.975,['The Carter Family'],0.557,187000,0.32,0,07IuSThN6YHAAollCnu1Ln,0.0,8,0.11,-8.874,1,Can the Circle Be Unbroken,40,1935,0.0372,98.959
0.61,1999,0.359,"['Dr. Dre', 'Hittman', 'Six-Two', 'Snoop Dogg']",0.695,253560,0.7170000000000001,1,5XkeTGKcCkGF8l6fA9YpsS,0.0,11,0.277,-1.454,0,Bitch Niggaz,55,1999-11-16,0.395,75.888
0.723,1957,0.86,['Teddy Wilson'],0.56,239907,0.361,0,0wMCt0PgO1UvJHcs6bRUSJ,0.906,10,0.188,-18.266,0,Honeysuckle Rose,24,1957-01-01,0.0377,98.972
0.705,2007,0.104,['Wisin & Yandel'],0.8220000000000001,206947,0.7759999999999999,0,15wPtgg6jsyMLhIkjcSpl4,0.0,11,0.443,-5.524,0,Ahora Es,65,2007-01-01,0.108,96.01
0.6940000000000001,1935,0.28,['Эрнест Хемингуэй'],0.732,98900,0.118,1,1Mp8PuRLfF5oDJXgHbp6tN,0.0,11,0.331,-17.957,0,Часть 44.2 - Зеленые холмы Африки,0,1935,0.924,117.802
0.927,1999,0.276,['Marito Rivera Y Su Grupo Bravo'],0.89,390348,0.6459999999999999,0,6537IACrxDcXVPhGNSBkzN,0.00161,9,0.0635,-9.226,0,Sabrosa Cumbia - Mix,39,1999,0.041,97.991
0.7979999999999999,1991,8.3e-06,['The Smashing Pumpkins'],0.486,246853,0.7290000000000001,0,2n6r0bWrKWeo55FWk68wSd,0.883,6,0.047,-7.1960000000000015,0,I Am One - Remastered 2011,40,1991,0.0424,107.545
0.6779999999999999,1985,0.168,['Simple Minds'],0.66,263040,0.816,0,3fH4KjXFYMmljxrcGrbPj9,0.0181,2,0.0608,-6.61,1,Don't You (Forget About Me),75,1985,0.0299,111.346
0.243,2020,0.0614,"['Eminem', 'Royce Da 5\'9""', 'White Gold']",0.68,234653,0.82,1,0GQ5bFTVFFKpwNPc7KwQnB,0.0,4,0.597,-4.197,0,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",71,2020-01-17,0.151,140.033
0.127,1967,0.51,"['Peter, Paul and Mary']",0.242,252227,0.148,0,0Lofuy9diaQ6QeFDUmtomb,0.159,2,0.0456,-17.32,0,Weep for Jamie,17,1967-10-31,0.0302,103.531
0.706,2015,0.02,['Alessia Cara'],0.741,188493,0.626,0,2ZyuwVvV6Z3XJaXIFbspeE,0.0,1,0.0828,-4.8260000000000005,0,Wild Things,62,2015-11-13,0.0886,108.029
0.589,1957,0.872,['Blossom Dearie'],0.456,132627,0.213,0,2YZPXYgJZayVF1IYCdIZ0N,0.0,5,0.363,-15.066,0,Comment Allez Vous,35,1957-04-01,0.0551,74.59100000000002
0.434,2011,0.82,"['Tony Bennett', 'John Mayer']",0.573,176013,0.324,0,1c4oqyJGptLz2Yt7LLheX8,0.0,9,0.0618,-10.999,0,One for My Baby (And One More for the Road),50,2011-09-20,0.039,100.416
0.265,1980,0.0236,['Queen'],0.249,256693,0.644,0,5DCjoOdmN3qvixCIwFU1yP,4.39e-05,7,0.887,-6.2360000000000015,1,Save Me - Live In Montreal / November 1981,25,1980-06-27,0.0391,162.417
0.14,1979,0.13,['Joy Division'],0.336,374173,0.932,0,1UbrHSCGSCcIzUDqfBpZsA,0.0955,9,0.951,-7.525,1,"Atrocity Exhibition - The Factory, Manchester Live 11 April 1980",28,1979-06-01,0.122,140.841
0.516,2000,0.105,"['Fred Hammond', 'Radical For Christ']",0.57,450920,0.915,0,55XwQUPN08JYyxvULNPUk7,0.0,1,0.375,-3.5980000000000003,1,Jesus Be a Fence Around Me (Live),40,2000-04-18,0.297,129.359
0.115,1979,0.78,"['Hank Williams, Jr.']",0.509,245893,0.0537,0,3JOAZX4RfHTmjIDcfmM88C,0.000149,7,0.168,-16.095,1,Come And Go Blues,26,1979,0.038,136.539
0.743,1978,0.000456,['Wings'],0.517,205200,0.562,0,1ibJtEMFHRdhNI38U90NBt,0.0668,2,0.0871,-13.026,0,Cafe On The Left Bank - Remastered 1993,28,1978-03-31,0.0297,130.753
0.411,2010,0.936,['Ellie Goulding'],0.48,191813,0.195,0,2mN9PvVZX0thvOclMwQAju,0.000762,10,0.18,-11.952,1,Your Song,54,2010,0.0313,133.563
0.633,1982,0.254,['Indochine'],0.556,231960,0.909,0,2UC5XnHA1Wn9FjQmbjNca9,0.00058,4,0.0971,-9.982,1,L'aventurier,62,1982,0.0444,167.101
0.738,1940,0.986,"['Nilla Pizzi', 'Furio Caccia']",0.767,168333,0.107,0,4vvOwsvBdnSgFqTmRdmxlr,0.0879,7,0.131,-18.864,1,La raspa,0,1940-06-29,0.557,66.29899999999999
0.542,1993,0.109,['Souls Of Mischief'],0.7879999999999999,230813,0.623,0,2H3Ee8gYFvCZ2ivuOl5wwI,3.620000000000001e-05,10,0.142,-12.298,0,Make Your Mind Up,36,1993-02-13,0.357,93.567
0.228,1958,0.7040000000000001,['Billie Holiday'],0.217,204067,0.207,0,1p0vecoB7uJW3jjcyvAwuO,0.000889,9,0.314,-17.857,0,I'm a Fool to Want You - Mono Take 3,19,1958-06,0.0436,166.171
0.6559999999999999,1936,0.513,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.618,604507,0.399,0,0RNLo8moQY58UuyxjFbvhu,0.0,1,0.273,-13.896,1,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 40",18,1936,0.959,77.291
0.8009999999999999,1988,0.241,['Journey'],0.494,234267,0.875,0,6F4EsDGCNB3YfjE6WvH9NB,1.71e-06,0,0.185,-6.537000000000001,1,Ask the Lonely,40,1988-11-29,0.039,128.4
0.515,1947,0.994,['Supriti Ghosh'],0.428,172053,0.125,0,0m6Zl6vPmmNjql5wSZfLEM,0.935,9,0.132,-14.43,1,Amay Mukti Jodi Dao Bnadhan Khule,0,1947-12-01,0.0367,67.96300000000001
0.388,1969,0.914,['Bread'],0.55,163893,0.0608,0,1yZjLK2k29nyFJ4u1wS3K9,0.0,4,0.111,-22.616,0,Look at Me,30,1969,0.0351,113.469
0.696,2000,0.19,"['Greyboy', 'Quantic', 'Sharon Jones', 'Paul Nice']",0.8079999999999999,275787,0.728,0,1nPsdHEbHobjwNwIlFX9NF,0.0502,10,0.114,-5.811,0,Got to Be a Love - Paul Nice Remix,48,2000-04-05,0.0671,94.932
0.304,1950,0.794,['Dick Jurgens & His Orchestra'],0.467,86573,0.118,0,0xOMn46xrUV1I5AIWPG90T,0.0929,3,0.0772,-13.613,1,Sleepy Time Gal / Goodnight Ladies,0,1950-08-21,0.0298,111.86
0.637,1951,0.667,"['Lester Flatt', 'Earl Scruggs']",0.426,154867,0.202,0,41WAOTTcz2trjnRIBdFaIs,0.0,6,0.14,-11.975,1,Heaven,6,1951,0.0303,171.905
0.6659999999999999,1941,0.995,['Sonny Boy Williamson I'],0.604,177450,0.066,0,2mtBvzAOnaVh3ODtxgY1Tv,0.0228,10,0.152,-20.669,1,Joe Louis And John Henry Blues,0,1941,0.0946,84.28
0.455,1965,0.546,['John Coltrane'],0.4,642507,0.616,0,0jHEixPAoSopOP75j2iTX9,1.47e-05,5,0.357,-14.026,0,"A Love Supreme, Pt. III - Pursuance",40,1965-02,0.117,98.06
0.233,1957,0.952,['The Ben Webster Quintet'],0.496,214067,0.0314,0,4nLDc1d7OTJ0BJDXZcY3PM,0.0769,1,0.112,-18.504,1,Ill Wind,16,1957-01-01,0.0666,63.096
0.7959999999999999,1978,0.0445,['Blondie'],0.5489999999999999,204920,0.871,0,0gprvry7NFqMRwIo0L7VZv,0.0,11,0.0834,-4.081,1,Just Go Away,27,1978-09-23,0.0416,138.287
0.0376,2011,0.993,['C418'],0.129,65000,0.00376,0,7K7E7LKK51PezScgsvVg9Y,0.382,3,0.0774,-41.76600000000001,0,Key,61,2011-03-04,0.0379,147.148
0.899,1944,0.995,['Leela Chitnis'],0.7070000000000001,173773,0.159,0,3eMGJ6M8esRgIUfMDxmUZ8,0.7709999999999999,9,0.145,-16.045,1,Hamen Yaad Aa Rahi Unki,0,1944-01-01,0.0594,130.502
0.8290000000000001,1967,0.649,['Nina Simone'],0.6579999999999999,128840,0.875,0,5iwyFiWDnWMMeTdbrCIofc,0.0,7,0.386,-3.662,1,Some Say,28,1967,0.0572,111.136
0.647,2003,0.0866,['Kraftwerk'],0.664,312760,0.913,0,5uNlgK7FEg6r9BGy12P9Sx,0.892,0,0.305,-8.424,0,Tour de France - 2009 Remaster,48,2003,0.0469,133.971
0.927,1940,0.988,"['Roza Eskenazi', 'Nikos Karakostas', 'Klarino']",0.484,191520,0.359,0,2YmVF7Ig84O7eYfGRgFd0W,0.016,6,0.23,-11.527,0,Zafiria ein' ta matia soy,0,1940-01-01,0.0523,129.554
0.325,1998,0.996,['Liz Story'],0.4,337760,0.00422,0,6fpAuKjI98wvOLPnbXm9Nd,0.941,0,0.0824,-31.273000000000003,1,Out Of Time,36,1998-01-09,0.0594,72.72
0.763,1996,0.342,['Jamiroquai'],0.703,268467,0.411,0,4pGIF3R8nau0IBHzrYXzWX,0.565,11,0.0895,-13.880999999999998,0,Everyday - Remastered,43,1996-09-09,0.0346,136.139
0.361,2018,0.638,['Current Joys'],0.627,412418,0.371,0,33zkyZqgYHCbDODhvsSsj4,0.0672,2,0.0759,-10.621,1,A Different Age,64,2018-03-02,0.0269,143.93200000000004
0.926,1991,0.0206,['Fishmans'],0.8059999999999999,343093,0.444,0,7aG7NGR2grcbcFdpKM25um,0.0605,11,0.223,-13.525,1,Hikkurikaetteta Futari,32,1991-05-21,0.0677,142.80100000000004
0.248,1974,0.847,['Eric Clapton'],0.632,206267,0.132,0,3aWWfmVhaMGFwtKFFBHgC5,0.00213,7,0.124,-21.379,1,Please Be With Me,28,1974-07-01,0.0295,107.006
0.77,1966,0.16,['Jr. Walker & The All Stars'],0.532,252120,0.665,0,1kMhua1fsEyLtrzyo21m9S,0.931,10,0.0654,-8.562000000000001,1,Ame' Cherie,29,1966-01-01,0.0366,126.604
0.778,2000,0.914,"['Jerry Bryant', 'Starboard Mess']",0.627,166747,0.151,0,3XDGPQQGrW8sPstEqket1J,0.0,7,0.146,-16.101,1,Spanish Ladies,47,2000,0.352,184.75
0.546,1965,0.4970000000000001,['Chad & Jeremy'],0.688,121213,0.435,0,2nlSLBjdnp6HLPn5EY8v47,0.0,0,0.188,-10.624,1,Can't Get Used to Losing You,17,1965,0.0669,107.016
0.226,1947,0.915,['Hemant Kumar'],0.324,355627,0.359,0,4ZSUflitpZiND7mmKwF1Kj,1.16e-05,3,0.203,-9.078,1,"Likhinu Je Lipikhani, Pt. 2",0,1947-12-01,0.0443,78.632
0.892,1957,0.8079999999999999,['Ray Charles'],0.618,167947,0.528,0,6ZVNl5vD86IL6c4ikYgU78,0.0001629999999999,5,0.112,-9.173,1,Mary Ann,43,1957-01-01,0.052,145.971
0.816,1967,0.908,"['Frank Sinatra', 'B. Swanson Quartet']",0.6609999999999999,155040,0.308,0,1ulMaWQKWq39e1oucn6joI,0.0,2,0.361,-11.342,1,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet) - 78rpm Version,17,1967,0.0646,142.083
0.653,1964,0.772,['Louis Armstrong'],0.635,142200,0.379,0,14TmAdCnF2aR5OoguGZ2JA,0.0,0,0.0631,-10.382,1,"It's Been A Long, Long Time",37,1964-10-25,0.049,95.144
0.526,1983,0.194,"['Hank Williams, Jr.']",0.604,169827,0.644,0,21EBN1MFfefhDTEGY6vXsS,7.31e-05,7,0.0727,-8.792,1,Midnight Rider,26,1983,0.0311,92.053
0.609,2019,0.125,"['Usher', 'Ella Mai']",0.701,199720,0.778,0,3Ey11v2aiX14s4wBaYbhlp,0.0,2,0.0828,-5.0760000000000005,1,Don't Waste My Time (feat. Ella Mai),64,2019-12-13,0.201,99.956
0.6609999999999999,1968,0.141,['The Band'],0.564,202933,0.725,0,70TYWHI87RYqaheGSIWNDC,1.76e-05,4,0.14,-8.684,1,To Kingdom Come - Remixed 2018,20,1968-07-01,0.0318,81.524
0.412,1965,0.8,['Tom Jones'],0.233,199093,0.361,0,23B87hmvRLV0RBJ2cLVhll,6.5e-06,4,0.165,-11.781,1,Spanish Harlem,33,1965-05-01,0.034,179.502
0.236,1941,0.978,"['Rajkumari', 'Kantilal', 'Vatsala Kumthekar']",0.4,202223,0.252,0,2yiCE4YALQtFtD1osTNRkg,0.0,1,0.565,-8.115,1,Tare Kyon Muskaye,0,1941-12-31,0.0531,78.505
0.732,1942,0.995,['Nalini Jaywant'],0.7090000000000001,184442,0.207,0,0BPWPm93IHR8vATgkGJGuy,0.0199,8,0.1639999999999999,-9.756,1,Dekhoji Na Chhedo,0,1942-12-31,0.404,70.702
0.901,1991,0.335,"['Red Foley', 'The Nashville Dixielanders']",0.794,167907,0.622,0,4Go8YDlnV1lgAtJtc02Fq7,0.000289,0,0.319,-13.444,1,Alabama Jubilee,33,1991-01-01,0.052,125.305
0.8029999999999999,1991,0.179,['R.E.M.'],0.6659999999999999,268427,0.855,0,31AOj9sFz2gM0O3hMARRBx,1.2e-06,9,0.0987,-5.051,0,Losing My Religion,82,1991-03-12,0.0295,125.639
0.8,2014,0.00368,['Theory of a Deadman'],0.5870000000000001,216000,0.901,1,4jgyACD7IpzYzTtbUr7NAT,0.0,11,0.379,-3.759,1,Blow,49,2014-07-08,0.037,146.041
0.413,1979,0.972,['Quintette du Hot Club de France'],0.4320000000000001,259307,0.198,0,5m3Gs5SU94QNkkK9DGaY1U,0.8320000000000001,5,0.0926,-17.448,1,Beyond The Sea (La Mer),33,1979-12-30,0.038,94.084
0.524,2015,0.308,"['A$AP Rocky', 'BONES']",0.696,227427,0.583,1,0rBMP6VVGRgwnzZCLpijyl,0.0,3,0.0964,-9.351,0,Canal St. (feat. Bones),66,2015-05-26,0.301,137.079
